data;historico;entrada_saida;total;id_cat;id;data_alteracao;Ano;Mes
20/06/24;DIZIMOS;entrada;R$ 25;075a2190-bb91-4690-9373-06c084efb57b;9b6b5b76-32f4-11ef-9429-1fcb00b28292;25/06/24 10:12;2024;6
20/06/24;DIZIMOS;entrada;R$ 25;075a2190-bb91-4690-9373-06c084efb57b;8fb88cae-32f4-11ef-b1a8-0b661e1ae52b;25/06/24 10:12;2024;6
20/06/24;DIZIMOS;entrada;R$ 13;075a2190-bb91-4690-9373-06c084efb57b;eb88361a-32f4-11ef-8dbb-3bc12f59a079;25/06/24 10:14;2024;6
20/06/24;DIZIMOS;entrada;R$ 36;075a2190-bb91-4690-9373-06c084efb57b;da494f38-32f4-11ef-936f-cb85e3106b97;25/06/24 10:14;2024;6
20/06/24;DIZIMOS;entrada;R$ 8;075a2190-bb91-4690-9373-06c084efb57b;d5683c04-32f4-11ef-9c1f-5b4ed2bf07a0;25/06/24 10:14;2024;6
20/06/24;DIZIMOS;entrada;R$ 54;075a2190-bb91-4690-9373-06c084efb57b;b4e45896-32f4-11ef-978c-3b13a01748b4;25/06/24 10:13;2024;6
20/06/24;DIZIMOS;entrada;R$ 66;075a2190-bb91-4690-9373-06c084efb57b;aebb3b9c-32f4-11ef-9920-0382449c2891;25/06/24 10:13;2024;6
20/06/24;DIZIMOS;entrada;R$ 64,11;075a2190-bb91-4690-9373-06c084efb57b;a0b24298-32f4-11ef-9adc-133ffd97400d;25/06/24 10:12;2024;6
20/06/24;DIZIMOS;entrada;R$ 17,00;075a2190-bb91-4690-9373-06c084efb57b;84df3940-32f4-11ef-995f-9b35a3c2fb88;25/06/24 10:12;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 500;daefbe3b-2cbe-4300-8095-bd6c677629e7;6c5c74c6-2f36-11ef-bfb9-97e5e616b293;20/06/24 15:53;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 40;daefbe3b-2cbe-4300-8095-bd6c677629e7;579b1fe4-2f34-11ef-8de5-b77c949bcec5;20/06/24 15:38;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 32;daefbe3b-2cbe-4300-8095-bd6c677629e7;45434c72-2f34-11ef-bf72-e73c499b9cbd;20/06/24 15:38;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 193,78;daefbe3b-2cbe-4300-8095-bd6c677629e7;f2551cac-2f33-11ef-9a33-33167c4e1222;20/06/24 15:36;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 70;daefbe3b-2cbe-4300-8095-bd6c677629e7;c70b3a5e-2f33-11ef-9efa-339d761f4142;20/06/24 15:34;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 7;daefbe3b-2cbe-4300-8095-bd6c677629e7;b1efe70a-2f33-11ef-b4c9-636f1ed66048;20/06/24 15:34;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 24;daefbe3b-2cbe-4300-8095-bd6c677629e7;9fc461b4-2f33-11ef-97e6-7bb6e9e2068f;20/06/24 15:33;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 8;daefbe3b-2cbe-4300-8095-bd6c677629e7;8e841ae8-2f33-11ef-9776-c39584719838;20/06/24 15:33;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 10;daefbe3b-2cbe-4300-8095-bd6c677629e7;7e638374-2f33-11ef-acc3-0bec8cc874cb;20/06/24 15:32;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 18;daefbe3b-2cbe-4300-8095-bd6c677629e7;6a34962c-2f33-11ef-b2d1-6bf1cbb69278;20/06/24 15:32;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 50;daefbe3b-2cbe-4300-8095-bd6c677629e7;dd1ef4fc-2f33-11ef-b121-17e25409b33c;20/06/24 15:35;2024;6
20/06/24;OFERTA MICRORREGIAO;entrada;R$ 3.000;ecf5b99e-f79f-4a0a-af84-fd93e889d032;9b792ffe-32f3-11ef-96d7-1bb7f500a073;25/06/24 10:05;2024;6
20/06/24;PAGTO NF 005124 SG PRODUTOS DE LIMPEZA LTDA;saida;R$ 1.700;f8793aee-d97b-4a45-9532-4959bc0a9b2d;43eb5e32-32f4-11ef-b03d-bb5ad59b0383;25/06/24 10:10;2024;6
20/06/24;OFERTA COSTRUÇÃO;entrada;R$ 1;d87be5eb-32fd-4756-a72e-9d6478a848a2;12a679ce-32ef-11ef-b9d0-c37b0d08fb3f;25/06/24 09:33;2024;6
20/06/24;CASA ADOLESCENTE;saida;R$ 1.025;daefbe3b-2cbe-4300-8095-bd6c677629e7;a59d120e-2f36-11ef-8be6-d3ad7b2a4ee2;20/06/24 15:55;2024;6
20/06/24;TARIFA BANCARIA LIQUIDACAO QRCODE PIX;saida;R$ 1;21bebb22-00e2-4aa0-8153-f0cb93bac67c;30c33456-32f4-11ef-9a93-0f54adbe364b;25/06/24 10:09;2024;6
20/06/24;TARIFA BANCARIA LIQUIDACAO QRCODE PIX;saida;R$ 2;21bebb22-00e2-4aa0-8153-f0cb93bac67c;2f58372e-32f4-11ef-9851-2f7a3cbefe9b;25/06/24 10:09;2024;6
20/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 2;21bebb22-00e2-4aa0-8153-f0cb93bac67c;387f5d28-32f4-11ef-9c77-eb55a96b752a;25/06/24 10:09;2024;6
20/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 8;21bebb22-00e2-4aa0-8153-f0cb93bac67c;36928f9e-32f4-11ef-9a9a-6bb541408692;25/06/24 10:09;2024;6
20/06/24;PAGTO BRUNO RODRIGUES QUEIROZ - CONSERTO VAN;saida;R$ 1.460;a0a4d2f2-215e-429a-ab24-a5ac36086f36;95489aca-32f3-11ef-acae-bf62785baa15;25/06/24 10:05;2024;6
20/06/24;CONFERENCIA EAV JULHO 2024;entrada;R$ 950;73b36c6c-dba3-4057-b964-8d2d8d0af408;7a6a4946-32f4-11ef-a455-33a02175d83f;25/06/24 10:11;2024;6
20/06/24;PAGTO NF 000091 ESQUINAO MATERIAIS DE CONSTRUÇÃO LTDA;saida;R$ 12.828;30d41a14-e0ea-450f-a168-b79453bfd020;28820678-32f4-11ef-973c-ff4cf4ca1bd2;25/06/24 10:09;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 100,00;daefbe3b-2cbe-4300-8095-bd6c677629e7;332ae8f6-2f34-11ef-a5c3-1bff067e6399;20/06/24 15:37;2024;6
20/06/24;MANUTENÇÃO CASA 1;saida;R$ 100,00;daefbe3b-2cbe-4300-8095-bd6c677629e7;0ae8e2e4-2f34-11ef-b9cf-aba485810eba;20/06/24 15:36;2024;6
20/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;34a1e810-32f4-11ef-9c57-cfb9d7cdd933;25/06/24 10:09;2024;6
20/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;32734ae8-32f4-11ef-a989-63329279ee64;25/06/24 10:09;2024;6
19/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;c9bd64dc-2f30-11ef-ba77-03bcdf14ea8b;20/06/24 15:13;2024;6
19/06/24;DIZIMOS;entrada;R$ 10,00;075a2190-bb91-4690-9373-06c084efb57b;baa3e8e0-2f30-11ef-9c4b-97bc17f84612;20/06/24 15:13;2024;6
19/06/24;DIZIMOS;entrada;R$ 5,00;075a2190-bb91-4690-9373-06c084efb57b;b5cf6dee-2f30-11ef-971b-93ba1063f9d6;20/06/24 15:12;2024;6
19/06/24;DIZIMOS;entrada;R$ 150;075a2190-bb91-4690-9373-06c084efb57b;d18b499a-2f30-11ef-9c77-976a5b725566;20/06/24 15:13;2024;6
19/06/24;DIZIMOS;entrada;R$ 150;075a2190-bb91-4690-9373-06c084efb57b;c448acf0-2f30-11ef-af3a-5b35131dfb21;20/06/24 15:13;2024;6
19/06/24;DIZIMOS;entrada;R$ 18;075a2190-bb91-4690-9373-06c084efb57b;b1036ba8-2f30-11ef-929f-e751e59936d0;20/06/24 15:12;2024;6
19/06/24;DIZIMOS;entrada;R$ 35;075a2190-bb91-4690-9373-06c084efb57b;a9caafcc-2f30-11ef-999f-b7113b39b5a3;20/06/24 15:12;2024;6
19/06/24;OFERTA CONSTRUÇÃO;entrada;R$ 230;d87be5eb-32fd-4756-a72e-9d6478a848a2;79d24fa2-2f29-11ef-a950-db5c6645ef28;20/06/24 14:21;2024;6
19/06/24;OFERTA MICRORREGIAO;entrada;R$ 3.000;ecf5b99e-f79f-4a0a-af84-fd93e889d032;5a26a88e-2f28-11ef-b9d1-27dfa8c53a37;20/06/24 14:13;2024;6
19/06/24;PAGTO  JOSE RAIMUNDO SILVA   19/06;saida;R$ 660;daefbe3b-2cbe-4300-8095-bd6c677629e7;a44d3d8a-2f30-11ef-9269-c7cce2254019;20/06/24 15:12;2024;6
19/06/24;PAGTO NF 000028 GILMAR ARAUJO RIBEIRO - VEICULO;saida;R$ 820;0f110bb5-742c-49ec-9c9d-ac23217c1139;92c7c210-2f30-11ef-aac2-3f1423fe6818;20/06/24 15:11;2024;6
19/06/24;PAGTO CONTA DE AGUA COPASA/MG-00023620609;saida;R$ 184;0873203f-5651-48e1-bb85-d3c6c17eb2bc;33434652-2f30-11ef-b938-93714101b25a;20/06/24 15:09;2024;6
19/06/24;PAGTO OFERTA COLPORTOR FERNANDO CLAUDIO NEVES;saida;R$ 2.360;a0a4d2f2-215e-429a-ab24-a5ac36086f36;4d226e52-2f28-11ef-b67a-afca081e4185;20/06/24 14:12;2024;6
19/06/24;PAGTO CASA COLPORTOR VARGINHA;saida;R$ 98;a0a4d2f2-215e-429a-ab24-a5ac36086f36;20896d5a-2f28-11ef-9b22-d734ce82c05f;20/06/24 14:11;2024;6
19/06/24;PAGTO NFS 2697 E 2696 LIX LOCACAO DE ANDAIM 19/06;saida;R$ 2.910;30d41a14-e0ea-450f-a168-b79453bfd020;6d269704-2f29-11ef-b93d-bf3dfb86f0be;20/06/24 14:20;2024;6
18/06/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;13f2a676-2f30-11ef-bd5c-db2a063a4ea4;20/06/24 15:08;2024;6
18/06/24;DIZIMOS;entrada;R$ 25;075a2190-bb91-4690-9373-06c084efb57b;1f501d1e-2f30-11ef-b42a-83cb21c05ea5;20/06/24 15:08;2024;6
18/06/24;DIZIMOS;entrada;R$ 500;075a2190-bb91-4690-9373-06c084efb57b;de59d584-2f2f-11ef-bc84-cf319a79c534;20/06/24 15:06;2024;6
18/06/24;DIZIMOS;entrada;R$ 130;075a2190-bb91-4690-9373-06c084efb57b;29cb66a4-2f30-11ef-9d2b-6bee88501573;20/06/24 15:08;2024;6
18/06/24;DIZIMOS;entrada;R$ 13;075a2190-bb91-4690-9373-06c084efb57b;0aec6e36-2f30-11ef-8fef-bb0d197cc060;20/06/24 15:08;2024;6
18/06/24;DIZIMOS;entrada;R$ 190;075a2190-bb91-4690-9373-06c084efb57b;fc376d28-2f2f-11ef-b1ee-870656733231;20/06/24 15:07;2024;6
18/06/24;DIZIMOS;entrada;R$ 18;075a2190-bb91-4690-9373-06c084efb57b;f03c7fc2-2f2f-11ef-ae38-4fb3c513ee72;20/06/24 15:07;2024;6
18/06/24;DIZIMOS;entrada;R$ 16;075a2190-bb91-4690-9373-06c084efb57b;eb8f8f96-2f2f-11ef-8f8b-87e8f007b7b3;20/06/24 15:07;2024;6
18/06/24;DIZIMOS;entrada;R$ 71;075a2190-bb91-4690-9373-06c084efb57b;e59f11e2-2f2f-11ef-af28-3bb52ab6a50d;20/06/24 15:07;2024;6
18/06/24;DIZIMOS;entrada;R$ 46;075a2190-bb91-4690-9373-06c084efb57b;c14a6d32-2f2f-11ef-9aec-3ff9c039b2d9;20/06/24 15:06;2024;6
18/06/24;PAGTO BRUNO RODRIGUES QUERO  - CONSERTO VAN;saida;R$ 3.960;0f110bb5-742c-49ec-9c9d-ac23217c1139;d989d14e-2f2f-11ef-bc41-dfd4ec43001c;20/06/24 15:06;2024;6
18/06/24;PAGTO INSCRIÇÃO CONFERENCIA EM SALVADOR;saida;R$ 700;a0a4d2f2-215e-429a-ab24-a5ac36086f36;06b42bd6-2f28-11ef-a43b-47097e349499;20/06/24 14:10;2024;6
18/06/24;PAGTO PASSAGENS VIAGEM CONFERENCIA EM SALVADOR;saida;R$ 7.559;a0a4d2f2-215e-429a-ab24-a5ac36086f36;f892ab68-2f27-11ef-a380-afde943ebcd6;20/06/24 14:10;2024;6
18/06/24;PAGTO THEODORO GAS LTDA - VIVER RESSUREIÇÃO;saida;R$ 455;a0a4d2f2-215e-429a-ab24-a5ac36086f36;e4fb698c-2f27-11ef-8f51-5b0869f1bbea;20/06/24 14:09;2024;6
18/06/24;PAGTO ENERGIA ELETRICA CASA COLPORTOR;saida;R$ 134;a0a4d2f2-215e-429a-ab24-a5ac36086f36;cf580b80-2f27-11ef-8cd4-97a3c5971f3e;20/06/24 14:09;2024;6
18/06/24;PAGTO ENERGIA ELETRICA CASA COLPORTOR;saida;R$ 273;a0a4d2f2-215e-429a-ab24-a5ac36086f36;ba8172dc-2f27-11ef-b749-a739b3fd58c8;20/06/24 14:08;2024;6
18/06/24;PAGTO ENERGIA ELETRICA CASA COLPORTOR;saida;R$ 327;a0a4d2f2-215e-429a-ab24-a5ac36086f36;ac70c058-2f27-11ef-9ffd-733a1bb53f46;20/06/24 14:08;2024;6
18/06/24;PAGTO ENERGIA ELETRICA CASA COLPORTOR;saida;R$ 201;a0a4d2f2-215e-429a-ab24-a5ac36086f36;956ef28a-2f27-11ef-b82f-a733316c0ffd;20/06/24 14:07;2024;6
18/06/24;INSCRIÇÃO CONFERENCIA EAV JULHO;entrada;R$ 135;73b36c6c-dba3-4057-b964-8d2d8d0af408;19c11042-2f30-11ef-946d-1b28886eb0c7;20/06/24 15:08;2024;6
18/06/24;INSCRIÇÃO CONFERENCIA EAV JULHO;entrada;R$ 250;73b36c6c-dba3-4057-b964-8d2d8d0af408;05fffdc0-2f30-11ef-a87e-03638da331a4;20/06/24 15:07;2024;6
18/06/24;INSCRIÇÃO CONFERENCIA EAV JULHO;entrada;R$ 135;73b36c6c-dba3-4057-b964-8d2d8d0af408;f628952e-2f2f-11ef-a88b-036626a53e73;20/06/24 15:07;2024;6
18/06/24;TARIFA BANCARIA;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;81a2fe3a-7b72-11ef-8895-3fbcbd5a7b26;25/09/24 16:15;2024;6
18/06/24;TARIFA BANCARIA;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;672cec00-7b72-11ef-af97-d7d01aff2d20;25/09/24 16:14;2024;6
18/06/24;TARIFA BANCARIA;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;518e0532-7b72-11ef-9a5b-4b09f8ba6c7e;25/09/24 16:13;2024;6
18/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9,00;21bebb22-00e2-4aa0-8153-f0cb93bac67c;c4da990e-2f2f-11ef-be55-7fc6bbbb6c18;20/06/24 15:06;2024;6
18/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9,00;21bebb22-00e2-4aa0-8153-f0cb93bac67c;3cc80692-2f29-11ef-a5e3-b7d2989fa8a1;20/06/24 14:19;2024;6
18/06/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9,00;21bebb22-00e2-4aa0-8153-f0cb93bac67c;3ac5381a-2f29-11ef-931c-4b631ef572bc;20/06/24 14:19;2024;6
17/06/24;DIZIMOS;entrada;R$ 50,00;075a2190-bb91-4690-9373-06c084efb57b;761c9ace-2f2f-11ef-ae49-6f2dadcdf22b;20/06/24 15:03;2024;6
17/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;eef637a8-2f2e-11ef-a8ea-f7846a308e1d;20/06/24 15:00;2024;6
17/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;dac4f3aa-2f2e-11ef-a51d-7ff2994912e3;20/06/24 14:59;2024;6
17/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;c1df2a54-2f2e-11ef-a4ed-e7bd4f70b4ab;20/06/24 14:58;2024;6
17/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;5db3fd48-2f2e-11ef-bb4e-43174fbb4265;20/06/24 14:56;2024;6
17/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;1e7e9494-2f2e-11ef-abcd-8be8008d09ff;20/06/24 14:54;2024;6
17/06/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;1345a48c-2f2e-11ef-aaef-9f7975a2fd56;20/06/24 14:54;2024;6
17/06/24;DIZIMOS;entrada;R$ 50,00;075a2190-bb91-4690-9373-06c084efb57b;e2408f8c-2f2d-11ef-9b80-0f5e796a4499;20/06/24 14:52;2024;6
17/06/24;DIZIMOS;entrada;R$ 50,00;075a2190-bb91-4690-9373-06c084efb57b;b3423438-2f2d-11ef-9c2e-1f349b7aebea;20/06/24 14:51;2024;6
17/06/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;d8a743d6-7b71-11ef-9e57-b3a6ea03e737;25/09/24 16:10;2024;6
17/06/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;819698f0-2f2f-11ef-af92-578f21dc59ce;20/06/24 15:04;2024;6
17/06/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;33e52cca-2f2f-11ef-a64e-6f3d5734277d;20/06/24 15:02;2024;6
17/06/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;ded8662a-2f2e-11ef-b4dc-f37d23a154b9;20/06/24 14:59;2024;6
17/06/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;0e38971a-2f2e-11ef-b1af-332172f8ee74;20/06/24 14:53;2024;6
17/06/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;d7f8f92e-2f2d-11ef-9cd3-2fd8d16ced51;20/06/24 14:52;2024;6
17/06/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;ce6d29fc-2f2d-11ef-b70b-ff6520c64efe;20/06/24 14:52;2024;6
17/06/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;7167d9d2-2f2d-11ef-8d2c-9fae80e27b27;20/06/24 14:49;2024;6
17/06/24;DIZIMOS;entrada;R$ 10,00;075a2190-bb91-4690-9373-06c084efb57b;64ae7ad2-2f2f-11ef-aaf1-af9442e0227c;20/06/24 15:03;2024;6
17/06/24;DIZIMOS;entrada;R$ 10,00;075a2190-bb91-4690-9373-06c084efb57b;45c46c7c-2f2e-11ef-90e9-db5a6c35b11c;20/06/24 14:55;2024;6
17/06/24;DIZIMOS;entrada;R$ 10,00;075a2190-bb91-4690-9373-06c084efb57b;119f9026-2f2d-11ef-876e-57ff460f6b0a;20/06/24 14:46;2024;6
17/06/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;b2c9dd42-2f2f-11ef-8dab-4b88709c929a;20/06/24 15:05;2024;6
17/06/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;4b053882-2f2f-11ef-aa85-3fcff59725a3;20/06/24 15:02;2024;6
17/06/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;ae631bda-2f2d-11ef-a8fa-175d9a234834;20/06/24 14:51;2024;6
17/06/24;DIZIMOS;entrada;R$ 30,00;075a2190-bb91-4690-9373-06c084efb57b;23f76996-2f2e-11ef-b825-b7f0d0378fdc;20/06/24 14:54;2024;6
17/06/24;DIZIMOS;entrada;R$ 30;075a2190-bb91-4690-9373-06c084efb57b;f612485c-2f2d-11ef-aa41-e70e9729635f;20/06/24 14:53;2024;6
17/06/24;DIZIMOS;entrada;R$ 30;075a2190-bb91-4690-9373-06c084efb57b;dcf75cf4-2f2d-11ef-ab4f-d3091a79adfc;20/06/24 14:52;2024;6
17/06/24;DIZIMOS;entrada;R$ 15,00;075a2190-bb91-4690-9373-06c084efb57b;7b986b2c-2f2f-11ef-8e0b-abd8957112c2;20/06/24 15:04;2024;6
17/06/24;DIZIMOS;entrada;R$ 15,00;075a2190-bb91-4690-9373-06c084efb57b;d5d4921a-2f2e-11ef-a873-2b41a7e1a318;20/06/24 14:59;2024;6
17/06/24;DIZIMOS;entrada;R$ 15;075a2190-bb91-4690-9373-06c084efb57b;c606f2e2-2f2e-11ef-b49f-2b9f10c1c285;20/06/24 14:59;2024;6
17/06/24;DIZIMOS;entrada;R$ 15,00;075a2190-bb91-4690-9373-06c084efb57b;38726ad8-2f2e-11ef-b873-37c74d5af5ac;20/06/24 14:55;2024;6
17/06/24;DIZIMOS;entrada;R$ 15,00;075a2190-bb91-4690-9373-06c084efb57b;c786e86c-2f2d-11ef-ba0f-4742f64caef8;20/06/24 14:51;2024;6
17/06/24;DIZIMOS;entrada;R$ 40;075a2190-bb91-4690-9373-06c084efb57b;4bdad0ec-2f2e-11ef-aba8-1b3b8dc4be8e;20/06/24 14:55;2024;6
17/06/24;DIZIMOS;entrada;R$ 40,00;075a2190-bb91-4690-9373-06c084efb57b;9d175ce2-2f2d-11ef-a0c8-971333bb8b81;20/06/24 14:50;2024;6
17/06/24;DIZIMOS;entrada;R$ 40,00;075a2190-bb91-4690-9373-06c084efb57b;0c0e6a1a-2f2d-11ef-a4ae-93d4004c5de8;20/06/24 14:46;2024;6
17/06/24;DIZIMOS;entrada;R$ 25;075a2190-bb91-4690-9373-06c084efb57b;33b9a90c-2f2e-11ef-9cb4-c76b39b53eae;20/06/24 14:54;2024;6
17/06/24;DIZIMOS;entrada;R$ 5,00;075a2190-bb91-4690-9373-06c084efb57b;b79a2450-2f2d-11ef-a0ac-bfb22a91664a;20/06/24 14:51;2024;6
17/06/24;DIZIMOS;entrada;R$ 150;075a2190-bb91-4690-9373-06c084efb57b;a4b4ce12-2f2d-11ef-a0ff-0f61e30c5f9d;20/06/24 14:50;2024;6
17/06/24;DIZIMOS;entrada;R$ 12;075a2190-bb91-4690-9373-06c084efb57b;9e65354a-2f2f-11ef-acd6-bf97cee9f3ba;20/06/24 15:05;2024;6
17/06/24;DIZIMOS;entrada;R$ 23;075a2190-bb91-4690-9373-06c084efb57b;6f8b4214-2f2f-11ef-97a3-9ff6d93cc9e3;20/06/24 15:03;2024;6
17/06/24;DIZIMOS;entrada;R$ 3.600;075a2190-bb91-4690-9373-06c084efb57b;5d731e3a-2f2f-11ef-a6f8-b31b7b513f99;20/06/24 15:03;2024;6
17/06/24;DIZIMOS;entrada;R$ 450;075a2190-bb91-4690-9373-06c084efb57b;51f85f66-2f2f-11ef-aeff-331ba1e3164f;20/06/24 15:02;2024;6
17/06/24;DIZIMOS;entrada;R$ 60;075a2190-bb91-4690-9373-06c084efb57b;4149a7ec-2f2f-11ef-aed3-aff6efd684ad;20/06/24 15:02;2024;6
17/06/24;DIZIMOS;entrada;R$ 515,00;075a2190-bb91-4690-9373-06c084efb57b;2e80b902-2f2f-11ef-b939-4fa1fae6c4ba;20/06/24 15:01;2024;6
17/06/24;DIZIMOS;entrada;R$ 4;075a2190-bb91-4690-9373-06c084efb57b;cb747ce0-2f2e-11ef-a841-67d4e2da7275;20/06/24 14:59;2024;6
17/06/24;DIZIMOS;entrada;R$ 1.000;075a2190-bb91-4690-9373-06c084efb57b;bd082fbc-2f2e-11ef-b7ca-4f73fc3df89c;20/06/24 14:58;2024;6
17/06/24;DIZIMOS;entrada;R$ 240;075a2190-bb91-4690-9373-06c084efb57b;a61d431e-2f2e-11ef-93f8-cf99065c5f14;20/06/24 14:58;2024;6
17/06/24;DIZIMOS;entrada;R$ 2,00;075a2190-bb91-4690-9373-06c084efb57b;2dc3d842-2f2e-11ef-ac08-8b11d322d9cc;20/06/24 14:54;2024;6
17/06/24;DIZIMOS;entrada;R$ 104,00;075a2190-bb91-4690-9373-06c084efb57b;187ca5e0-2f2e-11ef-aafb-6bf7bd68cef3;20/06/24 14:54;2024;6
17/06/24;DIZIMOS;entrada;R$ 13,00;075a2190-bb91-4690-9373-06c084efb57b;07f1fdce-2f2e-11ef-b194-23a72145cefb;20/06/24 14:53;2024;6
17/06/24;DIZIMOS;entrada;R$ 7;075a2190-bb91-4690-9373-06c084efb57b;02719468-2f2e-11ef-bd02-8f99f733179e;20/06/24 14:53;2024;6
17/06/24;DIZIMOS;entrada;R$ 630;075a2190-bb91-4690-9373-06c084efb57b;f0efb904-2f2d-11ef-b0ec-a7fa2d6644ea;20/06/24 14:53;2024;6
17/06/24;DIZIMOS;entrada;R$ 24;075a2190-bb91-4690-9373-06c084efb57b;e7954842-2f2d-11ef-b178-6f66a7e5cb97;20/06/24 14:52;2024;6
17/06/24;DIZIMOS;entrada;R$ 9,00;075a2190-bb91-4690-9373-06c084efb57b;bce5d5e4-2f2d-11ef-a0c9-53c5d148a396;20/06/24 14:51;2024;6
17/06/24;DIZIMOS;entrada;R$ 22,00;075a2190-bb91-4690-9373-06c084efb57b;871d9064-2f2d-11ef-8d08-bf4633630b48;20/06/24 14:50;2024;6
17/06/24;DIZIMOS;entrada;R$ 66;075a2190-bb91-4690-9373-06c084efb57b;feb0f680-2f2c-11ef-92d8-b7f46fd67dbf;20/06/24 14:46;2024;6
17/06/24;OFERTA MICRORREGIAO;entrada;R$ 1.500;ecf5b99e-f79f-4a0a-af84-fd93e889d032;7eef5270-2f27-11ef-93c8-b3158360405b;20/06/24 14:06;2024;6
17/06/24;OFERTA MICRORREGIAO;entrada;R$ 2.843;ecf5b99e-f79f-4a0a-af84-fd93e889d032;759b151a-2f27-11ef-a672-2be8f1f99b86;20/06/24 14:06;2024;6
17/06/24;PAGTO TV POR ASSINATURA NET SERVICOS-0130308861990;saida;R$ 138;0873203f-5651-48e1-bb85-d3c6c17eb2bc;baa4478c-2f2f-11ef-b100-1bee8b55743a;20/06/24 15:05;2024;6
17/06/24;OFERTA;entrada;R$ 20;d87be5eb-32fd-4756-a72e-9d6478a848a2;78a32ffc-2f2e-11ef-aadb-375929ddabf5;20/06/24 14:56;2024;6
17/06/24;PAGTO NF 32017 STOP BUS  DISTRIBUIDORA EIRELI;saida;R$ 80;0f110bb5-742c-49ec-9c9d-ac23217c1139;52c5e38e-2f2d-11ef-b018-cf27ec9daa1f;20/06/24 14:48;2024;6
17/06/24;PAGTO MARIA APARECIDA M COELHO - LIMPEZA CASA 2;saida;R$ 600;02092490-3472-40b0-9ff2-c29a170f9069;2fd85474-2f2d-11ef-8bc9-abe29f79f1d1;20/06/24 14:47;2024;6
17/06/24;PAGTO FGTS;saida;R$ 911;7f4b32ed-9eef-4b4e-ba27-37926941e2d1;c9587f2c-2f2b-11ef-ba4d-9bc60c7bf7ea;20/06/24 14:37;2024;6
17/06/24;PAGTO NF 26747  EVERLIMP COMERCIO E DISTRIBUIDORA LTDA MATERIAL DE LIMPEZA;saida;R$ 555;f8793aee-d97b-4a45-9532-4959bc0a9b2d;b77cedec-2f2b-11ef-9787-ff0eaf70f030;20/06/24 14:37;2024;6
